,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour
10547,11/11/2022,1900-01-01 16:30:00,MANHATTAN,10010.0,40.736885,-73.978546,"(40.736885, -73.978546)",EAST 23 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583062,Sedan,Bike,,,,16
10548,11/16/2022,1900-01-01 07:42:00,MANHATTAN,10018.0,40.756462,-73.991974,"(40.756462, -73.991974)",,,340       WEST 40 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4582490,Sedan,Station Wagon/Sport Utility Vehicle,,,,7
10549,11/18/2022,1900-01-01 00:35:00,MANHATTAN,10013.0,40.719395,-74.00189,"(40.719395, -74.00189)",CANAL STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4582669,Station Wagon/Sport Utility Vehicle,Armored Truck,,,,0
10550,11/17/2022,1900-01-01 01:30:00,MANHATTAN,10034.0,40.869144,-73.92215,"(40.869144, -73.92215)",WEST 207 STREET,SEAMAN AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,4582543,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,1
10551,11/18/2022,1900-01-01 10:00:00,MANHATTAN,10002.0,40.72016,-73.98354,"(40.72016, -73.98354)",,,146       ATTORNEY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4582925,Station Wagon/Sport Utility Vehicle,White box,,,,10
10552,11/13/2022,1900-01-01 11:00:00,MANHATTAN,10032.0,40.831566,-73.942986,"(40.831566, -73.942986)",WEST 155 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4582882,Station Wagon/Sport Utility Vehicle,,,,,11
10553,11/16/2022,1900-01-01 13:10:00,MANHATTAN,10002.0,40.72224,-73.9863,"(40.72224, -73.9863)",EAST HOUSTON STREET,ESSEX STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4582496,Station Wagon/Sport Utility Vehicle,Sedan,,,,13
10554,11/15/2022,1900-01-01 18:15:00,MANHATTAN,10022.0,0.0,0.0,"(0.0, 0.0)",1 AVENUE,EAST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Oversized Vehicle,,,,4583016,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,18
10555,11/16/2022,1900-01-01 12:21:00,MANHATTAN,10013.0,40.726437,-74.00566,"(40.726437, -74.00566)",VARICK STREET,VANDAM STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4582664,Taxi,Box Truck,,,,12
10556,10/16/2022,1900-01-01 18:30:00,MANHATTAN,10010.0,40.740185,-73.986374,"(40.740185, -73.986374)",EAST 23 STREET,PARK AVENUE SOUTH,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583049,Sedan,Bike,,,,18
10557,11/17/2022,1900-01-01 12:00:00,MANHATTAN,10027.0,40.808006,-73.94602,"(40.808006, -73.94602)",,,75        WEST 125 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4582696,Sedan,Sedan,,,,12
10558,11/17/2022,1900-01-01 10:25:00,MANHATTAN,10128.0,40.78015,-73.95008,"(40.78015, -73.95008)",,,1724      2 AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4582631,Bike,,,,,10
10559,11/15/2022,1900-01-01 20:15:00,MANHATTAN,10012.0,40.722298,-73.99713,"(40.722298, -73.99713)",SPRING STREET,LAFAYETTE STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4582678,Station Wagon/Sport Utility Vehicle,,,,,20
10560,11/15/2022,1900-01-01 01:55:00,MANHATTAN,10065.0,40.765778,-73.9575,"(40.765778, -73.9575)",,,1279      1 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4583294,Dump,,,,,1
10561,11/17/2022,1900-01-01 12:00:00,MANHATTAN,10035.0,40.80573,-73.93855,"(40.80573, -73.93855)",EAST 126 STREET,PARK AVENUE,,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4582721,E-Bike,Taxi,,,,12
10562,11/17/2022,1900-01-01 20:00:00,MANHATTAN,10013.0,40.72171,-74.00436,"(40.72171, -74.00436)",,,310       WEST BROADWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,4582668,Sedan,Sedan,,,,20
10563,11/12/2022,1900-01-01 13:59:00,MANHATTAN,10128.0,40.78143,-73.954185,"(40.78143, -73.954185)",LEXINGTON AVENUE,EAST 89 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4582679,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,13
10564,11/17/2022,1900-01-01 09:45:00,MANHATTAN,10001.0,40.753716,-73.996056,"(40.753716, -73.996056)",,,440       9 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4582445,Sedan,Chassis Cab,,,,9
10565,11/17/2022,1900-01-01 14:14:00,MANHATTAN,10010.0,40.74088,-73.990074,"(40.74088, -73.990074)",WEST 22 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583056,Sedan,Motorcycle,,,,14
10566,11/18/2022,1900-01-01 22:40:00,MANHATTAN,10007.0,40.715237,-74.01339,"(40.715237, -74.01339)",WEST STREET,MURRAY STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4582835,Taxi,Sedan,,,,22
10567,11/17/2022,1900-01-01 11:35:00,MANHATTAN,10011.0,40.738434,-73.99345,"(40.738434, -73.99345)",,,33        WEST 17 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4582544,Station Wagon/Sport Utility Vehicle,Sedan,,,,11
10568,11/17/2022,1900-01-01 17:00:00,MANHATTAN,10016.0,40.746918,-73.97124,"(40.746918, -73.97124)",EAST 39 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4583105,Taxi,Bike,,,,17
10569,08/06/2022,1900-01-01 06:42:00,MANHATTAN,10017.0,40.750763,-73.97445,"(40.750763, -73.97445)",EAST 42 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,4582728,PK,,,,,6
10570,11/17/2022,1900-01-01 14:40:00,MANHATTAN,10022.0,40.756664,-73.96886,"(40.756664, -73.96886)",,,241       EAST 52 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4582613,Taxi,Flat Bed,,,,14
10571,11/19/2022,1900-01-01 13:25:00,MANHATTAN,10010.0,40.73884,-73.98524,"(40.73884, -73.98524)",LEXINGTON AVENUE,EAST 22 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4583048,Sedan,,,,,13
10572,11/15/2022,1900-01-01 13:30:00,MANHATTAN,10036.0,40.756943,-73.98315,"(40.756943, -73.98315)",,,100       WEST 45 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Passing or Lane Usage Improper,,,,4583664,Dump,Sedan,,,,13
10573,11/18/2022,1900-01-01 23:05:00,MANHATTAN,10034.0,40.859898,-73.91985,"(40.859898, -73.91985)",WEST 201 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4583538,Sedan,,,,,23
10574,11/01/2022,1900-01-01 17:34:00,MANHATTAN,10006.0,40.707684,-74.015686,"(40.707684, -74.015686)",WEST THAMES STREET,WEST STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4583744,Sedan,Bike,,,,17
10575,11/19/2022,1900-01-01 22:15:00,MANHATTAN,10022.0,40.764896,-73.97256,"(40.764896, -73.97256)",EAST 60 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4583296,Taxi,,,,,22
10576,11/16/2022,1900-01-01 21:30:00,MANHATTAN,10018.0,40.752934,-73.9855,"(40.752934, -73.9855)",WEST 39 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4583669,Sedan,Box Truck,,,,21
10577,11/19/2022,1900-01-01 01:45:00,MANHATTAN,10001.0,40.75219,-73.99347,"(40.75219, -73.99347)",8 AVENUE,WEST 34 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583204,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,1
10578,11/16/2022,1900-01-01 20:34:00,MANHATTAN,10001.0,40.748287,-73.98818,"(40.748287, -73.98818)",WEST 32 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583665,Sedan,Motorcycle,,,,20
10579,11/16/2022,1900-01-01 06:24:00,MANHATTAN,10002.0,40.713253,-73.97759,"(40.713253, -73.97759)",FDR DRIVE,GRAND STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,,,,4583560,Sedan,Sedan,,,,6
10580,11/19/2022,1900-01-01 08:30:00,MANHATTAN,10031.0,40.822346,-73.95444,"(40.822346, -73.95444)",,,625       WEST 138 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583173,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,8
10581,11/19/2022,1900-01-01 22:38:00,MANHATTAN,10010.0,40.73741,-73.98375,"(40.73741, -73.98375)",,,201       EAST 21 STREET,2,0,0,0,0,0,2,0,Passing Too Closely,Unspecified,Unspecified,,,4583060,Station Wagon/Sport Utility Vehicle,Sedan,Taxi,,,22
10582,11/17/2022,1900-01-01 14:34:00,MANHATTAN,10001.0,40.74923,-74.00194,"(40.74923, -74.00194)",,,428       WEST 26 STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,4583417,E-Bike,,,,,14
10583,11/17/2022,1900-01-01 14:43:00,MANHATTAN,10022.0,40.764034,-73.97056,"(40.764034, -73.97056)",,,30        EAST 60 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583550,Sedan,Pick-up Truck,,,,14
10584,11/18/2022,1900-01-01 17:55:00,MANHATTAN,10018.0,40.75767,-73.99483,"(40.75767, -73.99483)",WEST 40 STREET,DYER AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4583374,Station Wagon/Sport Utility Vehicle,,,,,17
10585,11/19/2022,1900-01-01 00:30:00,MANHATTAN,10011.0,40.74248,-73.99946,"(40.74248, -73.99946)",,,250       WEST 19 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4583419,Sedan,,,,,0
10586,11/18/2022,1900-01-01 11:10:00,MANHATTAN,10029.0,40.792873,-73.94373,"(40.792873, -73.94373)",3 AVENUE,EAST 108 STREET,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,4583688,Bike,,,,,11
10587,11/19/2022,1900-01-01 03:25:00,MANHATTAN,10002.0,40.719204,-73.99037,"(40.719204, -73.99037)",DELANCEY STREET,ALLEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4582926,Sedan,Sedan,,,,3
10588,10/14/2022,1900-01-01 14:50:00,MANHATTAN,10012.0,40.724236,-73.997795,"(40.724236, -73.997795)",PRINCE STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583754,Station Wagon/Sport Utility Vehicle,Bike,,,,14
10589,11/19/2022,1900-01-01 09:09:00,MANHATTAN,10022.0,40.759586,-73.968056,"(40.759586, -73.968056)",3 AVENUE,EAST 56 STREET,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,4583017,Station Wagon/Sport Utility Vehicle,,,,,9
10590,11/19/2022,1900-01-01 21:55:00,MANHATTAN,10026.0,40.79864,-73.9534,"(40.79864, -73.9534)",,,111       WEST 110 STREET,1,0,0,0,0,0,0,0,Driver Inexperience,Failure to Yield Right-of-Way,,,,4583229,E-Scooter,Station Wagon/Sport Utility Vehicle,,,,21
10591,11/19/2022,1900-01-01 08:33:00,MANHATTAN,10031.0,40.82946,-73.944534,"(40.82946, -73.944534)",,,1854      AMSTERDAM AVENUE,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4582885,Sedan,E-Bike,,,,8
10592,11/17/2022,1900-01-01 19:10:00,MANHATTAN,10001.0,40.748707,-73.99229,"(40.748707, -73.99229)",,,367       7 AVENUE,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4583622,Sedan,Bike,,,,19
10593,11/19/2022,1900-01-01 04:40:00,MANHATTAN,10034.0,40.86114,-73.91894,"(40.86114, -73.91894)",9 AVENUE,WEST 203 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4583541,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,4
10594,11/19/2022,1900-01-01 23:45:00,MANHATTAN,10011.0,40.745598,-73.9992,"(40.745598, -73.9992)",,,315       WEST 23 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4583436,Station Wagon/Sport Utility Vehicle,,,,,23
10595,11/19/2022,1900-01-01 10:08:00,MANHATTAN,10029.0,40.790997,-73.95143,"(40.790997, -73.95143)",,,1468      MADISON AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4583290,Station Wagon/Sport Utility Vehicle,Motorbike,,,,10
10596,11/17/2022,1900-01-01 17:07:00,MANHATTAN,10016.0,40.7491,-73.984085,"(40.7491, -73.984085)",EAST 35 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4583667,Taxi,Sedan,,,,17
10597,11/13/2022,1900-01-01 01:30:00,MANHATTAN,10014.0,40.73695,-74.007454,"(40.73695, -74.007454)",,,31        BETHUNE STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583613,Sedan,FIRE TRUCK,,,,1
10598,11/17/2022,1900-01-01 12:14:00,MANHATTAN,10013.0,40.721222,-74.00444,"(40.721222, -74.00444)",,,375       CANAL STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583746,Sedan,Sedan,,,,12
10599,11/17/2022,1900-01-01 22:10:00,MANHATTAN,10036.0,40.756393,-73.98376,"(40.756393, -73.98376)",,,111       WEST 44 STREET,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4583663,Pedicab,,,,,22
10600,11/19/2022,1900-01-01 11:25:00,MANHATTAN,10033.0,40.848717,-73.93449,"(40.848717, -73.93449)",,,602       WEST 180 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4583552,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,11
10601,11/18/2022,1900-01-01 17:00:00,MANHATTAN,10033.0,40.849995,-73.93866,"(40.849995, -73.93866)",WEST 180 STREET,FORT WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583515,Sedan,,,,,17
10602,11/19/2022,1900-01-01 21:30:00,MANHATTAN,10018.0,40.758976,-73.99394,"(40.758976, -73.99394)",WEST 42 STREET,DYER AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,,,,4583437,Sedan,,,,,21
10603,11/16/2022,1900-01-01 10:30:00,MANHATTAN,10034.0,,,,,,1815      RIVERSIDE DRIVE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4583548,Sedan,Pick-up Truck,,,,10
10604,11/19/2022,1900-01-01 07:00:00,MANHATTAN,10004.0,40.70492,-74.009056,"(40.70492, -74.009056)",,,5         HANOVER SQUARE,0,0,0,0,0,0,0,0,Unspecified,,,,,4582917,Sedan,,,,,7
10605,11/19/2022,1900-01-01 23:29:00,MANHATTAN,10029.0,40.788055,-73.94433,"(40.788055, -73.94433)",EAST 102 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4583288,Sedan,Taxi,,,,23
10606,11/05/2022,1900-01-01 09:00:00,MANHATTAN,10013.0,40.716156,-73.99724,"(40.716156, -73.99724)",,,25        ELIZABETH STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4583456,Sedan,,,,,9
10607,11/20/2022,1900-01-01 02:25:00,MANHATTAN,10014.0,40.730946,-74.006744,"(40.730946, -74.006744)",HUDSON STREET,MORTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4583583,Bus,,,,,2
10608,11/16/2022,1900-01-01 11:53:00,MANHATTAN,10022.0,40.757446,-73.97381,"(40.757446, -73.97381)",,,320       PARK AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583760,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,11
10609,11/20/2022,1900-01-01 13:50:00,MANHATTAN,10013.0,40.720432,-73.99987,"(40.720432, -73.99987)",GRAND STREET,CROSBY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4583880,Bus,Station Wagon/Sport Utility Vehicle,,,,13
10610,11/20/2022,1900-01-01 04:34:00,MANHATTAN,10065.0,40.765347,-73.96974,"(40.765347, -73.96974)",,,29        EAST 62 STREET,0,0,0,0,0,0,0,0,Failure to Keep Right,,,,,4583702,Station Wagon/Sport Utility Vehicle,,,,,4
10611,11/20/2022,1900-01-01 20:05:00,MANHATTAN,10036.0,40.7591,-73.99214,"(40.7591, -73.99214)",9 AVENUE,WEST 43 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4583203,Sedan,,,,,20
10612,11/20/2022,1900-01-01 18:00:00,MANHATTAN,10031.0,40.82748,-73.94701,"(40.82748, -73.94701)",,,518       WEST 148 STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4583915,Moped,,,,,18
10613,11/20/2022,1900-01-01 02:56:00,MANHATTAN,10003.0,40.728447,-73.98469,"(40.728447, -73.98469)",,,153       1 AVENUE,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Other Vehicular,Unspecified,Unspecified,,4583107,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,,2
10614,11/20/2022,1900-01-01 06:30:00,MANHATTAN,10016.0,40.74715,-73.985504,"(40.74715, -73.985504)",WEST 32 STREET,5 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4583227,Sedan,Sedan,,,,6
10615,11/18/2022,1900-01-01 21:15:00,MANHATTAN,10036.0,40.759327,-73.98294,"(40.759327, -73.98294)",,,159       WEST 48 STREET,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,Unspecified,Unspecified,,4583762,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,21
10616,11/20/2022,1900-01-01 21:50:00,MANHATTAN,10002.0,40.719765,-73.990074,"(40.719765, -73.990074)",,,124       ALLEN STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4583236,Sedan,,,,,21
10617,11/20/2022,1900-01-01 23:30:00,MANHATTAN,10027.0,40.81339,-73.95627,"(40.81339, -73.95627)",WEST 125 STREET,AMSTERDAM AVENUE,,2,0,0,0,2,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4583642,Taxi,E-Bike,,,,23
10618,11/17/2022,1900-01-01 18:20:00,MANHATTAN,10009.0,40.72775,-73.97619,"(40.72775, -73.97619)",AVENUE C,EAST 13 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4584021,Station Wagon/Sport Utility Vehicle,TRAILER,,,,18
10619,11/17/2022,1900-01-01 23:07:00,MANHATTAN,10128.0,40.783245,-73.94473,"(40.783245, -73.94473)",EAST 96 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4583982,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,23
10620,11/19/2022,1900-01-01 20:40:00,MANHATTAN,10019.0,40.763783,-73.99244,"(40.763783, -73.99244)",,,698       10 AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4583763,Sedan,Bike,,,,20
10621,11/20/2022,1900-01-01 01:15:00,MANHATTAN,10019.0,40.76437,-73.98137,"(40.76437, -73.98137)",,,204       WEST 55 STREET,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4583761,Station Wagon/Sport Utility Vehicle,,,,,1
10622,11/19/2022,1900-01-01 09:20:00,MANHATTAN,10019.0,40.765045,-73.9888,"(40.765045, -73.9888)",,,416       WEST 52 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4583767,Sedan,Sedan,,,,9
10623,11/20/2022,1900-01-01 12:27:00,MANHATTAN,10011.0,40.740665,-73.995155,"(40.740665, -73.995155)",,,106       WEST 19 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4583151,Sedan,,,,,12
10624,11/18/2022,1900-01-01 07:20:00,MANHATTAN,10065.0,40.765984,-73.965454,"(40.765984, -73.965454)",EAST 65 STREET,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583981,Bike,Station Wagon/Sport Utility Vehicle,,,,7
10625,11/20/2022,1900-01-01 18:28:00,MANHATTAN,10012.0,40.72306,-73.99302,"(40.72306, -73.99302)",,,250       BOWERY,0,0,0,0,0,0,0,0,Unspecified,,,,,4583455,Sedan,,,,,18
10626,11/21/2022,1900-01-01 03:10:00,MANHATTAN,10040.0,40.852486,-73.927704,"(40.852486, -73.927704)",AMSTERDAM AVENUE,WEST 188 STREET,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4584115,Sedan,Sedan,,,,3
10627,11/21/2022,1900-01-01 13:40:00,MANHATTAN,10006.0,40.709835,-74.014885,"(40.709835, -74.014885)",ALBANY STREET,WEST STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4584095,Sedan,Sedan,,,,13
10628,11/21/2022,1900-01-01 17:20:00,MANHATTAN,10036.0,40.75671,-73.986465,"(40.75671, -73.986465)",7 AVENUE,WEST 43 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583661,Station Wagon/Sport Utility Vehicle,,,,,17
10629,11/21/2022,1900-01-01 13:30:00,MANHATTAN,10003.0,40.734673,-73.99459,"(40.734673, -73.99459)",WEST 12 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4583584,Sedan,Dump,,,,13
10630,11/21/2022,1900-01-01 00:28:00,MANHATTAN,10018.0,40.75595,-73.99074,"(40.75595, -73.99074)",8 AVENUE,WEST 40 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4583240,Sedan,Taxi,,,,0
10631,11/21/2022,1900-01-01 15:00:00,MANHATTAN,10038.0,40.708473,-74.004875,"(40.708473, -74.004875)",,,55        FULTON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4584193,Sedan,,,,,15
10632,11/21/2022,1900-01-01 18:06:00,MANHATTAN,10029.0,40.78848,-73.95114,"(40.78848, -73.95114)",EAST 99 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4583687,PICK UP,UNK,,,,18
10633,11/19/2022,1900-01-01 16:00:00,MANHATTAN,10032.0,40.83552,-73.94563,"(40.83552, -73.94563)",,,821       RIVERSIDE DRIVE,0,0,0,0,0,0,0,0,Unspecified,,,,,4584136,Sedan,,,,,16
10634,11/21/2022,1900-01-01 17:11:00,MANHATTAN,10018.0,40.756855,-73.99377,"(40.756855, -73.99377)",,,534       9 AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4583679,Sedan,,,,,17
10635,11/21/2022,1900-01-01 15:50:00,MANHATTAN,10065.0,0.0,0.0,"(0.0, 0.0)",EAST 67 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583700,Bus,Van,,,,15
10636,11/20/2022,1900-01-01 15:00:00,MANHATTAN,10033.0,40.847996,-73.9347,"(40.847996, -73.9347)",WEST 179 STREET,SAINT NICHOLAS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4584137,Moped,,,,,15
10637,11/21/2022,1900-01-01 11:30:00,MANHATTAN,10022.0,40.761894,-73.966354,"(40.761894, -73.966354)",,,1000      3 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4583699,Taxi,Bike,,,,11
10638,11/21/2022,1900-01-01 06:24:00,MANHATTAN,10033.0,40.848118,-73.93089,"(40.848118, -73.93089)",WEST 181 STREET,AMSTERDAM AVENUE,,1,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4584144,Sedan,E-Bike,,,,6
10639,11/21/2022,1900-01-01 08:15:00,MANHATTAN,10013.0,40.719395,-74.00189,"(40.719395, -74.00189)",CANAL STREET,BROADWAY,,1,0,0,0,1,0,0,0,Unspecified,,,,,4583881,Bike,,,,,8
10640,11/21/2022,1900-01-01 22:20:00,MANHATTAN,10024.0,40.784462,-73.97737,"(40.784462, -73.97737)",WEST 81 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4583828,Sedan,Beverage Truck,,,,22
10641,11/20/2022,1900-01-01 00:20:00,MANHATTAN,10032.0,40.837597,-73.945564,"(40.837597, -73.945564)",,,664       WEST 161 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4584138,Sedan,Sedan,,,,0
10642,11/21/2022,1900-01-01 16:00:00,MANHATTAN,10028.0,40.779217,-73.9549,"(40.779217, -73.9549)",,,165       EAST 86 STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,4583625,Station Wagon/Sport Utility Vehicle,,,,,16
10643,11/21/2022,1900-01-01 07:55:00,MANHATTAN,10128.0,40.779495,-73.9535,"(40.779495, -73.9535)",3 AVENUE,EAST 87 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4583698,Box Truck,Bus,,,,7
10644,11/12/2022,1900-01-01 01:45:00,MANHATTAN,10002.0,40.71508,-73.9925,"(40.71508, -73.9925)",CANAL STREET,ALLEN STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4584252,Station Wagon/Sport Utility Vehicle,FD Ladder,,,,1
